Subsidy Dt,Año,Mes,CUOTA,NET,NEW_SEGMENT,TIPO_SUBSIDIO,MARCA,MODELO,GAMA,Diferencia_a_pagar,Diferencia_pagada,precio_venta,unidades,Tipo_Bodega,bimestre,marcapref,gruposeleccionado
1/22/2020,2020,Ene,275,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,300,300,1999,1,BODEGA CORP,2,0,4
2/19/2019,2019,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO U,Media,1100,300,2199,1,BODEGA CORP,1,0,2
2/19/2019,2019,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO U,Media,1100,300,2199,1,BODEGA CORP,1,0,2
2/26/2019,2019,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO U,Media,1100,300,1999,1,BODEGA CORP,1,0,2
2/26/2019,2019,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO U,Media,1100,300,1999,1,BODEGA CORP,1,0,2
2/26/2019,2019,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO U,Media,1100,300,1999,1,BODEGA CORP,1,0,2
01/08/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,BODEGA CORP,2,0,4
01/08/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,BODEGA CORP,2,0,4
01/10/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,BODEGA CORP,2,0,4
01/10/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,BODEGA CORP,2,0,4
01/10/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,BODEGA CORP,2,0,4
1/14/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO Q,Baja,300,300,599,1,BODEGA CORP,2,0,4
1/14/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO I,Media,1000,300,1999,1,BODEGA CORP,2,0,4
1/23/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,300,300,999,1,BODEGA CORP,2,0,4
1/23/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,300,300,999,1,BODEGA CORP,2,0,4
1/27/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,300,300,699,1,BODEGA CORP,2,0,4
1/28/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,BODEGA CORP,2,0,4
02/10/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
02/10/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
02/10/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
02/10/2020,2020,Feb,99,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
02/10/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
02/10/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
02/10/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
2/18/2019,2019,Feb,275,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AA,Media,300,300,1999,1,TIENDAS,1,0,2
2/26/2019,2019,Feb,275,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AA,Media,1020,300,1999,1,TIENDAS,1,0,2
2/26/2019,2019,Feb,275,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AA,Media,1020,300,1999,1,TIENDAS,1,0,2
2/27/2019,2019,Feb,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AA,Media,1020,300,1999,1,TIENDAS,1,0,2
2/13/2020,2020,Feb,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,700,300,1999,1,TIENDAS,2,0,4
2/29/2020,2020,Feb,275,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,700,300,1999,1,TIENDAS,2,0,4
2/29/2020,2020,Feb,275,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,700,300,1999,1,TIENDAS,2,0,4
01/04/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/04/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
02/04/2020,2020,Feb,149,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
02/05/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
02/05/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,525,300,999,1,TIENDAS,2,0,4
01/06/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/09/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
1/29/2019,2019,Ene,149,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO X,Media,260,300,999,1,TIENDAS,1,0,2
1/14/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
2/13/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
1/29/2019,2019,Ene,350,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO L,Alta,1,300,3399,1,BODEGA CORP,1,0,2
2/21/2020,2020,Feb,300,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO N,Media,2600,300,2999,1,BODEGA CORP,2,0,4
2/13/2019,2019,Feb,275,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO U,Media,900,300,2199,1,BODEGA CORP,1,0,2
1/21/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,300,300,999,1,BODEGA CORP,2,0,4
1/21/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,300,300,699,1,BODEGA CORP,2,0,4
1/22/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO F,Media,300,300,1399,1,BODEGA CORP,2,0,4
2/21/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,530,300,999,1,BODEGA CORP,2,0,4
2/21/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,530,300,999,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,300,300,1999,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,300,300,1999,1,BODEGA CORP,2,0,4
02/04/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,550,300,699,1,BODEGA CORP,2,0,4
02/04/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,550,300,699,1,BODEGA CORP,2,0,4
02/04/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,550,300,699,1,BODEGA CORP,2,0,4
2/28/2019,2019,Feb,950,UPGRADE,PYME,ACQUISITION,MARCA 4,MARCA 4 MODELO O,Utra,300,300,12699,1,TIENDAS,1,1,1
2/21/2020,2020,Feb,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO D,Alta,3300,300,7499,1,TIENDAS,2,1,3
2/16/2019,2019,Feb,450,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO P,Alta,900,300,4999,1,TIENDAS,1,0,2
01/04/2020,2020,Ene,300,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,500,300,1999,1,TIENDAS,2,0,4
2/18/2020,2020,Feb,300,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO N,Media,2600,300,2999,1,TIENDAS,2,0,4
1/29/2019,2019,Ene,275,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO X,Media,300,300,999,1,TIENDAS,1,0,2
2/19/2019,2019,Feb,275,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AA,Media,1020,300,1999,1,TIENDAS,1,0,2
2/19/2019,2019,Feb,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AA,Media,1020,300,1999,1,TIENDAS,1,0,2
01/10/2020,2020,Ene,275,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,700,300,1999,1,TIENDAS,2,0,4
01/10/2020,2020,Ene,275,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,700,300,1999,1,TIENDAS,2,0,4
1/21/2020,2020,Ene,275,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,200,300,599,1,TIENDAS,2,0,4
1/22/2020,2020,Ene,275,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
2/20/2020,2020,Feb,275,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,300,300,1999,1,TIENDAS,2,0,4
2/20/2020,2020,Feb,275,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,300,300,1999,1,TIENDAS,2,0,4
2/21/2020,2020,Feb,275,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO Q,Baja,300,300,599,1,TIENDAS,2,0,4
01/02/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/02/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
01/02/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,300,300,699,1,TIENDAS,2,0,4
01/04/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
02/05/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO Q,Baja,300,300,599,1,TIENDAS,2,0,4
02/05/2020,2020,Feb,149,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
01/06/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/06/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO W,Baja,300,300,699,1,TIENDAS,2,0,4
02/06/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
02/06/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
02/06/2020,2020,Feb,149,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
01/07/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
02/07/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
2/22/2019,2019,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO C,Media,1100,300,1399,1,TIENDAS,1,0,2
02/08/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
02/09/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
02/09/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
02/09/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/10/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,1000,300,1999,1,TIENDAS,2,0,4
01/10/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,1000,300,1999,1,TIENDAS,2,0,4
01/11/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/11/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,300,300,699,1,TIENDAS,2,0,4
01/11/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
1/14/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,300,300,699,1,TIENDAS,2,0,4
1/17/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
1/17/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
1/17/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,300,300,699,1,TIENDAS,2,0,4
1/17/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,300,300,999,1,TIENDAS,2,0,4
1/18/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
1/19/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
1/20/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO J,Media,300,300,999,1,TIENDAS,2,0,4
1/20/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO J,Media,300,300,999,1,TIENDAS,2,0,4
1/20/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO J,Media,300,300,999,1,TIENDAS,2,0,4
1/25/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
1/27/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,300,300,1999,1,TIENDAS,2,0,4
1/27/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,300,300,1999,1,TIENDAS,2,0,4
1/28/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
2/16/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,300,300,999,1,TIENDAS,2,0,4
2/17/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
2/19/2020,2020,Feb,149,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
2/21/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 1,MARCA 1 MODELO J,Media,530,300,999,1,TIENDAS,2,0,4
2/28/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
1/29/2019,2019,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO X,Media,300,300,999,1,TIENDAS,1,0,2
2/28/2019,2019,Feb,550,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO J,Alta,1800,300,6999,1,BODEGA CORP,1,1,1
2/28/2019,2019,Feb,550,DOWNGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO J,Alta,1800,300,6999,1,BODEGA CORP,1,1,1
2/13/2020,2020,Feb,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,700,300,1999,1,BODEGA CORP,2,0,4
2/13/2020,2020,Feb,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,700,300,1999,1,BODEGA CORP,2,0,4
02/05/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,BODEGA CORP,2,0,4
02/05/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,BODEGA CORP,2,0,4
2/28/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO Q,Baja,300,300,599,1,BODEGA CORP,2,0,4
02/10/2020,2020,Feb,99,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
02/12/2020,2020,Feb,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
02/12/2020,2020,Feb,99,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,300,999,1,BODEGA CORP,2,0,4
1/13/2019,2019,Ene,550,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO O,Alta,1,300,4399,1,TIENDAS,1,0,2
1/26/2019,2019,Ene,450,EQUAL,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,3960,300,7799,1,TIENDAS,1,1,1
2/13/2020,2020,Feb,350,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO J,Media,700,300,2599,1,TIENDAS,2,0,4
1/14/2020,2020,Ene,300,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO V,Media,300,300,1999,1,TIENDAS,2,0,4
02/09/2019,2019,Feb,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO AA,Media,300,300,1999,1,TIENDAS,1,0,2
01/08/2020,2020,Ene,275,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
2/21/2019,2019,Feb,275,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO U,Media,1020,300,1999,1,TIENDAS,1,0,2
1/15/2020,2020,Ene,275,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,300,300,1999,1,TIENDAS,2,0,4
1/16/2020,2020,Ene,275,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,300,300,1999,1,TIENDAS,2,0,4
1/23/2020,2020,Ene,275,UPGRADE,PYME,RETENTION,MARCA 1,MARCA 1 MODELO G,Media,700,300,1999,1,TIENDAS,2,0,4
1/25/2020,2020,Ene,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,300,300,1999,1,TIENDAS,2,0,4
01/02/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,200,300,599,1,TIENDAS,2,0,4
01/02/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/02/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,300,300,699,1,TIENDAS,2,0,4
01/03/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
01/04/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/08/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,200,300,599,1,TIENDAS,2,0,4
01/08/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
02/08/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
1/17/2019,2019,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO C,Media,1100,300,1399,1,TIENDAS,1,0,2
02/12/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 2,MARCA 2 MODELO V,Media,1100,300,1999,1,TIENDAS,2,0,4
02/12/2020,2020,Feb,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO V,Media,1100,300,1999,1,TIENDAS,2,0,4
1/13/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 1,MARCA 1 MODELO J,Media,300,300,999,1,TIENDAS,2,0,4
1/13/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
1/13/2020,2020,Ene,149,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO J,Media,300,300,999,1,TIENDAS,2,0,4
1/15/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
1/16/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
1/16/2020,2020,Ene,149,EQUAL,PYME,RETENTION,MARCA 1,MARCA 1 MODELO H,Baja,300,300,699,1,TIENDAS,2,0,4
1/16/2020,2020,Ene,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,300,300,999,1,TIENDAS,2,0,4
1/18/2020,2020,Ene,149,UPGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO S,Media,300,300,999,1,TIENDAS,2,0,4
2/17/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
2/17/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
2/17/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
2/18/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 1,MARCA 1 MODELO G,Media,1100,300,1999,1,TIENDAS,2,0,4
2/20/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
2/29/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO Q,Baja,300,300,599,1,TIENDAS,2,0,4
2/27/2020,2020,Feb,300,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO N,Media,2600,300,2999,1,BODEGA CORP,2,0,4
2/27/2020,2020,Feb,300,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO N,Media,2600,300,2999,1,BODEGA CORP,2,0,4
2/18/2020,2020,Feb,350,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO J,Media,700,300,2599,1,TIENDAS,2,0,4
01/08/2020,2020,Ene,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,700,300,1999,1,TIENDAS,2,0,4
02/02/2020,2020,Feb,149,UPGRADE,PYME,ACQUISITION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
2/14/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
2/14/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,530,300,999,1,TIENDAS,2,0,4
2/18/2020,2020,Feb,149,DOWNGRADE,PYME,RETENTION,MARCA 2,MARCA 2 MODELO O,Baja,300,300,599,1,TIENDAS,2,0,4
01/08/2020,2020,Ene,275,UPGRADE,PYME,RETENTION,MARCA 1,MARCA 1 MODELO K,Media,3520,299.01,2699,1,TIENDAS,2,0,4
1/17/2020,2020,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,299,999,1,BODEGA CORP,2,0,4
1/17/2020,2020,Ene,99,EQUAL,PYME,RETENTION,MARCA 3,MARCA 3 MODELO C,Media,550,299,999,1,BODEGA CORP,2,0,4
2/26/2019,2019,Feb,99,EQUAL,PYME,RETENTION,OTRAS,OTRAS MODELO T,Baja,299,299,299,1,BODEGA CORP,1,0,2
01/06/2019,2019,Ene,650,EQUAL,PYME,RETENTION,OTRAS,OTRAS MODELO AG,Baja,299,299,299,1,TIENDAS,1,0,2
01/07/2020,2020,Ene,275,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO I,Media,700,299,1999,1,TIENDAS,2,0,4
2/14/2020,2020,Feb,99,UPGRADE,PYME,RETENTION,MARCA 3,MARCA 3 MODELO W,Baja,550,295.33,699,1,BODEGA CORP,2,0,4
1/21/2020,2020,Ene,650,UPGRADE,PYME,RETENTION,MARCA 4,MARCA 4 MODELO M,Alta,1,293,6199,1,BODEGA CORP,2,1,3
